,title,artist,lyric,genre
184,피어나,피어나,"꿈을 꾸고 있어요
하늘에서 내리는 눈꽃들과
그 사이에서 피어나는
사람들의 이야기
그 속에서 나는 어디에 있는걸까요
밤 하늘을 올려다보면
그리운 모습과 날들이
새 하얗게 떨어지는게
마치 빛과 같아요
무섭고 두렵지만
조심스럽게 꺼내볼게요
찬 바람이 불고 부는
세상 속에서
나 이렇게 힘들다는걸
아프다는걸
아무도 모르겠죠
어떡하면 좋을까요
어떻게 해야 할까요
내게 말해줄래요
서리꽃이 가득히 피어난 거리
별 하늘을 올려다보면
아득히 펼쳐 보이는
무수히 많은 반짝임
잘 보이지 않지만
비춰 내리는 단 한줄기 빛
찬 바람이 불고 부는
세상 속에서
나 이렇게 힘들다는걸
아프다는걸
아무도 모르겠죠
어디로 가야 하는걸까
나의 자린 어디에 있는걸까
남아있던 나의 작은 마음
흩어져버린 그 조각들을 따라가볼게요
내가 사랑한 이유는
당신 하나란걸
그대도 알고있나요
모르시나요
나만의 빛 늘 빛나줘요
찬 바람이 불고 부는
세상 속에서
나 이렇게 힘들다는걸
아프다는걸
그대만이 알고있죠
하지만 이젠 모두 꿈
깨어나야 할 시간
그 순간처럼 우리 모두 잊기로 해요
후회도 미련도 없이",balad
185,보고싶은,sangmo,"늦은 밤 집으로 돌아가는 길
거리엔 조용한 불빛들
밀려오는 많은 생각에
더뎌지는 내 발걸음

두 갈래 길을 지나가면
그 끝에 놓인 작은 정거장
항상 그 자릴 지켜주던 너
아주 조금 슬픈 기분

그리워요 그 순간들이
보고싶어요 그 때의 내 모습이
기억할게요 우리의 추억을
너와 함께했던 모든 날들을

무너져야 했을까? 나조차 나를
외면하고 있어 바보처럼
떠나가야 했을까? 나도 너처럼
돌아오지 못할 그 곳으로

외로워요 혼자 남겨진 나
애처로워요 나조차 버린 내가
이제 누가 나를 위로해줄까요
네가 떠나버린 이 세상에서

무너져야 했을까? 나조차 나를
외면하고 있어 바보처럼
떠나가야 했을까? 나도 너처럼
돌아오지 못할 그 곳으로

돌아갈 수 있을까? 나 예전처럼
미소 짓는 얼굴로 살 수 있을까?
네 손잡던 순간을 나 추억하며
지금보다 조금 행복하게

지금보다 조금 행복하게",balad
186,이상한 상상,정현우,"난 조금 너도 조금
그저 조금씩 달랐을 뿐이야
난 함께 너도 함께
다른 그림을 그렸을 뿐이야

이상하다 분명
같은 방향을 봤는데
어디서부터 어긋난걸까?

사랑했던 우리
뜨거웠던 그 날
달콤한 사랑 속삭였는데

이제 와서 보니
이상적인 생각
우린 현실을 너무 몰랐어

솔직하게 말한다면
맞춰 갈 수 있다 생각했어
근데 우린 끝내 서로
꺼낼 용기가 없었을 뿐이야

말했었지 너는
내 모습 있는 그대로
사랑할 사람 있을 거라고

사랑했던 우리
차가웠던 그 날
단호한 이별 말한 너인데

이제 와서 보니
이상했던 생각
처음부터 우린 달랐어

사랑이 뭐냐고 묻자
아픈 거라 말하며
무너지면 나는 어떡해

사랑했던 우리
체념했던 그 날
전하지 못한 마지막 한 마디

이상하겠지만
이상하지 않아

나는 너를 여전히 사랑해
다시 만난 우리를 상상해
상상 속에 이상적인 우리",balad
187,그곳의 봄,이옥상,"바람이 내게 불어와
손끝에 스칠 때
하얀 눈꽃이 눈물 흘리고
노란 꽃들이 미소를 짓는다

다시는 돌아오지 않을
그때의 그 향기
따스한 공기로 가득하던
또다시 나는 너를 찾는다

음 불어오는 바람도
음 잊지 못할
그때의 그 향기 너 조차도
음 음 그곳의 봄은 너였다

바람을 타고 내게 온
이 계절의 온기
나를 감싸 안은 구름들이
날 혼자 두고 멀어져 간다

음 떨어지는 눈물도
음 날아가는
쓸쓸한 꽃잎의 모습조차도
음 음 그곳의 봄은 너였다

파란 하늘 아래
홀로 서 있었던
초록빛 나무에 기대
스르르 잠에 들게 되면
그곳의 봄을 마주하죠

음 밤 하늘의 별처럼
바람에 흩날리는
나무와 꽃들의 춤 조차도
음 음 그곳의 봄은 너였다
음 음 그곳의 봄은 너였다",balad
188,너와 나 (Feat. 장서연 & 김시형),InpageM,"너와 함께 보내는 모든 시간 꿈처럼 마법처럼 펼쳐지는 놀라운 순간들
너와 손을 잡으며 같이 노래 부를 때 내게 주는 너의 시간 특별한 의미들
너와 나 눈빛 속에 보이는 우리만의 미래를 그려보고
너와 나 삶 속에서 나누는 특별하고 소중한 추억들을
함께 기뻐하며 함께 찾아가고 그 속에서 피아 난 사랑을
너와 함께 보내는 모든 시간 꿈처럼 마법처럼 펼쳐지는 놀라운 순간들
너와 손을 잡으며 같이 노래 부를 때 내게 주는 너의 시간 특별한 의미들처럼

너와 나 대화 속에 스며든 우리만의 생각을 꺼내보고
너와 나 마음속에 간직한 오랫동안 기억된 믿음들을
함께 아파하면 함께 치유하고 그 속에서 단단한 사랑을
너와 함께 보내는 모든 시간 꿈처럼 마법처럼 펼쳐지는 놀라운 시간들
너와 손을 잡으며 같이 노래 부를 때 내게 주는 너의 시간 특별한 의미들처럼

밤하늘 별과 같은 둘만의 순간 앞에
영원히 함께 가는 우리의 미래 위해

너와 함께 보내는 모든 시간 꿈처럼 마법처럼 펼쳐지는 놀라운 시간들
너와 손을 잡으며 같이 노래 부를 때 내게 주는 너의 시간 특별한 의미들처럼",balad
189,봄자국,최열음,"알 수 없는 너의 눈을 바라보면
나도 모르게 그 눈을 피하게 돼
눈을 맞추지 못하는 나를 보며
웃고 있는 네 모습이 아름다워

너와 함께 있는 시간이
아직 익숙하지 않아서
어떤 말로 너에게 다가갈지
조금 멋있게 보이고 싶은 맘에
한참을 고민했었어

이렇게 너와 발을 맞추며
함께 걷고 있는 게 난 꿈만 같은데
밤새워 연습해왔던 나의
맘을 전하고 싶어 꽤 오래전부터
널 좋아한다고

가끔 이해 못 할 얘기로
나를 당황하게 하지만
공감하는 척하려 애를 쓰는
내 모습이 그저 우습기만 한지
날 보며 웃고 있는 너

이렇게 너와 발을 맞추며
함께 걷고 있는 게 난 꿈만 같은데
밤새워 연습해왔던 나의
맘을 전하고 싶어 꽤 오래전부터
널 좋아한다고

오래된 친구 사이가 부담이 되지만
함께한 그 시간보다 남은 날이 더욱 많은 걸
어떡해

이렇게 너와 손을 잡고서
함께 걷고 있는 게 난 꿈만 같은데
나의 하루를 가득 채워준
너에게 오늘 난 꼭 전하고 싶어
널 사랑한다고",balad
190,당신을 사랑했어요,가인화,"그대 그대 내사랑 그대
지금은 그어디에
나를 나만을 사랑했던당신
잊을수는 없었지요
세월은 흘러 세월은 또 흘러
그사랑이 잊혀져가네
아아 영화같은 그사랑
당신을 사랑했어요
아아 꿈같은 그사랑
지금은 잊혀진 사랑

그대 그대 잊을 수 없는 그대
지금은 그어디에
나를 나만을 사랑했던당신
내가슴에 묻어둔 그사랑
세월은 흘러 세월은 또 흘러
그사랑이 잊혀져가네
아아 영화같은 그사랑
당신을 사랑했어요
아아 꿈같은그사랑
지금은 잊혀진사랑 당신을 사랑했어요",balad
191,Still (Vocal by 박지수),나은정,"All fairytales I know end up
living happily ever after
But not all once upon a time are happy
unlike I expected

많이 바란 건 아냐 난
그저 사랑받기를
나의 사랑이

I am still afraid umm
상처가 꽤 깊은가봐
아직도 나는
I don't want to be hurt baby anymore
그러니까 난 말야

걱정이 밀려와 난
분명 사랑하는데
주지 못하니

I am still afraid umm
상처가 꽤 깊은가봐
아직도 나는
I don't want to be hurt baby anymore
그럼에도 난

아직은 좀 쓰라려 그래도
널 품고 싶어 점점 더
이번에는 제발
나만 그런 게 아니길

I am still afraid umm
상처가 꽤 깊었나봐
아직도 나는
I don't want to be hurt baby anymore
그러니까 난

I am still afraid umm
상처가 꽤 깊었나봐
아직도 나는
I don't want to be hurt baby anymore
추억만 남지 않길

All fairytales I know end up
living happily ever after",balad
192,마중,포에타 (Poeta),"단정하고 근사하게 차려입고서
마중 나가볼게요 조금만 기다려요
다정하고 따뜻하게 안아줄게요
오늘 수고했어요 이제 집으로 가요

텅 비어버린 나의 마음을
꼭 잡아보는 나의 두 손을

그대의 길은 가리어지네요 이끌려가듯
그대의 밤은 참 어지럽겠죠 매달려가듯

오늘따라 표정을 다 숨기지 못한
그대가 걱정돼요 곁에 있어줄게요
그대만의 다른 점을 사랑할 테니
신경 쓰지 말아요 아무 잘못 없어요

귀 기울여본 나의 마음은
눈 아득하게 스러지지만

그대의 길은 가리어지네요 이끌려가듯
그대의 밤은 참 어지럽겠죠 매달려가듯

지는 해가 비추고
넋을 놓고 말았죠

괜찮아요 살다 보면 변할 수 있죠
조금 이른 시기에 물들 수 있어요
아쉽게도 이 세상을 쓰린 눈으로
바라보게 됐을까 그댈 마중 나가볼게요",balad
193,도처에서 (feat. 제로켄),NOISTER,"아마 오늘도 내일도 똑같겠지
어질러놓은 책상 위의
마셔놓은 빈캔들도

매일 바뀌어왔던 생각들의
일렁임을 바라보며
청사진을 그려보네

조금씩 흘러만가는 나날
투명한 하늘위에

수많은 마음을
그저 어지러놓고 싶어

부풀어가는 해 질 녘이
다가와 조금씩 한 걸음씩

떠나는 거리의 모래
바람에 떠밀려 날아가도
다시 만나게 될 테니까

등불을 찾고 있어
자라는 나뭇가지에 장식할 수 있게

여기에는 안개밖에 없네
빛나는 것도 금방 사라지는
찰나의 순간의 환상으로 보여

아직 목적지는 머네
나뭇잎 소리만 밟히네

힘들지만
지치지만

나는 살아

갈 수도 눈을 감을 수도 없지
수많은 완결 없는 이야기
누구든 흘러가며 동전을 던져봐

확신 없는 유랑의 끝에서
착신 없는 소망의 늪에서
난 찬란한 무언갈 찾고 있어

떠나는 거리의 노래
다음에 만날 수 없더라도
마지막은 아닐 테니까

등불을 찾고 있어
자라는 나뭇가지에 장식할 수 있게",balad
194,청혼하지 않을 이유를 못 찾았어,이무진,"너에게 안 믿길 만큼 받은 게 참 많아요
우선은 너 하나, 그리고 우리란 말
사실 더할 나위 없이 그거면 됐지요
우리만의 기억 과분한 선물이지요

너로 인해 난 놀랍게도 변한 게 참 많아요
맘속엔 너와 날 가득히 채운 바다
잡은 두 손 사이로 붉은 실이 보이죠
어쩌면 정해져 있었던 걸지도

근데 있잖아 자연스런 고백이 난 제일 어려워
내 맘을 멋있게 전하고 싶어 고민했어
수많은 바람 끝에 너에게 할 말을 정했어
가장 솔직하고 감동적인 말

너에게 청혼하지 않을 이유를 못 찾았어
내 일상, 내 모든 하루는 너라서
그댄 오늘도 정말 예쁘네요
빛나줘 곁에서 부디 영원토록

수백 번 연습하며 오늘을 기다려왔어
어쩌면 어설픈 말들일지라도
그댈 내일 더 사랑할 거란 것
그게 내가 청혼할 이유
그 이유의 이유

마침내 전한 내 고백 조금은 수줍어도
굳게 잡은 두 손 놓지 않기로 약속
마지막까지도 꼭 함께하기로
그 마지막의 마지막의 마지막까지도

너에게 청혼하지 않을 이유를 못 찾았어
내 일상, 내 모든 하루는 너라서
그댄 오늘도 정말 예쁘네요
빛나줘 곁에서 부디 영원토록

수백 번 연습하며 오늘을 기다려왔어
어쩌면 어설픈 말들일지라도
그댈 내일 더 사랑할 거란 것
그게 내가 청혼할 이유
그 이유의 이유

많은 사람들 중에
그 많은 순간들 중에
만난 우리
우연과 얽힌 운명들 중에
가장 찬란한 순애
그 서막 끝의 무대

너에게 청혼하지 않을 이유를 못 찾은 것
기억 속 찬란함이 온통 너란 것
그댄 오늘도 정말 예쁘단 것
전부야 너무나 당연한 이유가

난 이제 준비해 둔 모든 말을 꺼내 뒀어
항상 내 맘 한켠 담아뒀던 프러포즈
그댄 내일도 아름다울 거란 것
그게 내가 청혼한 이유
그저 너란 이유",balad
195,너의 흔적,벤,"가만히 두 눈을 감고
떠오르는 널 또 참아내고

널 닮은 햇살이 다시 날 비추면
고개조차 못들고서 널 피했어

너무 선명하게 남은 추억들은
내 하루 곳곳에 남아

어디까지 널 지웠을까
아직까지 더 남았을까
여전히 넌
텅빈 내 밤을 찾아 오잖아

아련한 흔적만 남기고
떠나가버린 네가 너무 미워
밤을 새도록 너를 원망하다
다시 떠올리고 있잖아

다시 돌아갈 수 없을 그 날들이
날이 갈수록 더 그리워

어디까지 널 지웠을까
아직까지 더 남았을까
여전히 넌
텅빈 내 밤을 찾아 오잖아

아련한 흔적만 남기고
떠나가버린 네가 너무 미워
밤을 새도록 너를 원망하다
다시 떠올리고 있잖아

추억 속에 남을 우리
그렇게 남기기는 싫어

내가 그립지는 않을까
혹시 너도 나와 같을까
괜한 기댈
하고 있는 내가 미워져도

아련한 흔적에 남은 널
지워내는 일 더는 못하겠어
밤을 새도록 너를 원망하다
다시 떠올리고 있잖아

그때 우리가 그리워",balad
196,봄도 오고 해서,신현우,"언제부턴가 네가 신경 쓰여
꾀나 많이 보고 싶고
네가 궁금해
내가 왜 이럴까
생각해 봤는데
난 아마 널 좋아하나 봐

벚꽃엔딩도 함께 듣고 싶고
우연히 봄 노래는 내 얘기 같아
너와 하고 싶은 일이 넘쳐나
오늘은 너에게 말할래

너를 좋아해 널 사랑해
하루 종일 난 널 생각해
봄도 오고 해서
날도 좋고 해서
오늘 너에게 고백할래
너를 좋아해

벚꽃축제도 함께 가고 싶고
예쁘다는 길은 다 너와 걷고 싶어
매일 기분 좋은 상상만으로
설레는 내 맘을 넌 알까

너를 좋아해 널 사랑해
하루 종일 난 널 생각해
봄도 오고 해서
날도 좋고 해서
오늘 너에게 고백할래
너를 좋아해

작고 소중한 네가
너무 예쁜 네가
내 맘 받아준다면
너도 나와 같다면
얼마나 좋을까

너를 좋아해 널 사랑해
하루 종일 난 널 생각해
봄도 오고 해서
날도 좋고 해서
오늘 너에게 고백할래
너를 좋아해",balad
197,늘 그렇듯,1000° (천도),"함께 했던 곳은
늘 그렇듯 봄이 됐고
늘 그렇듯 따듯했고
늘 그렇듯 떠오르고

떠오른 기억은
늘 그렇듯 아파왔고
늘 그렇듯 후회하고
늘 그렇듯 잊지 못해

아 다시 못할 우리는
이렇게 계속해 아파하겠지만
아 다시 못할 사랑은
이렇게 계속해 그리워질 거야

우리 추억 속은
늘 그렇듯 봄일 테고
늘 그렇듯 따듯하고
늘 그렇듯 함께겠지

떠나간 기억은
늘 그렇듯 아플 테고
늘 그렇듯 후회하고
늘 그렇듯 잊지 못해

아 다시 못할 우리는
이렇게 계속해 아파하겠지만
아 다시 못할 사랑은
이렇게 계속해 그리워질 거야",balad
