,Unnamed: 0,title,artist,lyric,genre
0,0,어떤 말도 우릴 설명할 수 없죠,주예인,"오늘 밤 우리의 사랑이 끝난다면
어떤 모습일까
너와 나의 계절이 흩어져 사라지면
눈부신 우리들의 기억이

오늘이 지나고 내일이 되면 다시 찾을 수 있을까
차마 더는 보고 싶다고 할 수도 없는
이런 나의 마음을 그대 알아줄까요

어떤 말도 우릴 설명할 수 없죠
시간이 흘러도
밤새 나누던 얘기 함께 나눴던 약속들도
그저 기억해 주길 바라요

수많은 계절을 보내고 나면
그땐 놓을 수 있을까 우릴
문득 그대 보고 싶어지는 날엔
쏟아지는 생각에 그냥 울고만 싶죠

어떤 말도 우릴 설명할 수 없죠
시간이 흘러도
밤새 나누던 얘기 함께 나눴던 약속들도
오래 기억해 주길 바랄게요

우리의 색이 바래져가도
사랑한 순간만큼 내가 모두 담아 갈게요
우리의 모든 시간들을
그댈 기억할게요",indi
1,1,cat and mouse (feat. 전예찬),루카스 (Lucas),"헷갈리게 하지 마
Baby close to me
자꾸 반응하잖아
Just feel so high feel so high
애태우려 하지 마
Baby come to me
너도 날 원하잖아
I know you girl know you girl

언제 올지 모를 답장을 기다리다
지쳐 먼저 전화를 걸어
웃으며 미안하단 너의 말에
우린 또 몇 시간 동안 통화를 해

Oh 네 맘을 모르겠어 난
I’m waiting for you
더 달콤하게 속삭여 제발 날 혼자 두지 마
Yeah eh

헷갈리게 하지 마
Baby close to me
자꾸 반응하잖아
Just feel so high feel so high
애태우려 하지 마
Baby come to me
너도 날 원하잖아
I know you girl know you girl

Don’t play with me
Don’t play cat and mouse
Don’t play with me
La la la La la la

Don’t play with me
Don’t play cat and mouse
Don’t play with me
La la la La la la

Oh 솔직하게 말해 이젠
I know you want me too
더 달콤하게 속삭여 내 심장 견딜 수 없게
Yeah eh

헷갈리게 하지 마
Baby close to me
자꾸 반응하잖아
Just feel so high feel so high
애태우려 하지 마
Baby come to me
너도 날 원하잖아
I know you girl know you girl

Don’t play with me
Don’t play cat and mouse
Don’t play with me
La la la La la la

Don’t play with me
Don’t play cat and mouse
Don’t play with me
La la la La la la",indi
2,2,소나기 (feat. 예빛),SHUYA,"잠깐 내린 비에
네가 보고 싶어진 게 우습지
우산을 두드리는 빗소리보다
더 시끄러워진 내 마음
참 유난인 거 알아
여태 널 그리워하는 게
나도 너를 떠올리기 싫어
이까짓 날씨 하나에
이 비가 그치고 나면
나를 괴롭히는 너의 잔상도
모두 다 사라져 있을 거야
널 잃고 나약해진 나
몇 방울에 젖어 흐물거리는 나
알지 말아 줘
모두 흘려보내 줘",indi
3,3,구름도 아니고,Kinn (킨),"한 번도 말해 본 적 없었어
혹시 들킬까 봐 난
도대체 어떡해야 할지
나도 잘 모르겠어 정말

조금 티 나는 표현들도
아는 듯 모르는 듯한 네 표정
그냥 친구로만 보일까 봐서
발만 구르게 돼

널 잡아보려고 손을 뻗어봐도
잡힐 듯 말 듯 넌 마치 하얀 구름 같이

널 잡아보려고 조급해진 마음도
장난처럼 느끼는 너

때론 재미없는 얘기 마저
웃어 주는 너의 모습에 더
의미 없는 말도 괜히 꺼내보고
머쓱하게 만들었어

싫어하는 것처럼 보이진 않아
혹시 너도 같을까
조금 더 다가가 볼까 너에게

조금 티 나는 표정들도
알면서 모르는 척하는 건지
그냥 혼자만의 착각일까 봐
마음만 초조해져

널 잡아보려고 손을 뻗어봐도
잡힐 듯 말 듯 넌 마치 하얀 구름 같이

널 잡아보려고 조급해진 마음도
장난처럼 느끼는 너",indi
4,4,Nothin' Without You,행성,"How can i live without your love?
Cuz I’m nothin’ without you.
How can i live without your love?
I’m nothin‘ without...


Oh I just wanna hold you tight.
Even if you say ‘get away from me’.

Oh I just wanna let you know
How much you mean to me.


Please say that you love me.
Cuz i need you. stay with me.
Oh my whole life is you
So haven’t you thought about that?


How can i live without your love?
Cuz I’m nothin’ without you.
How can i live without your love?
I’m nothin‘ without...


Simple text and a call away,
Take a walk in the sunday morning.
i feel love like this little things.
all true love is evergreen
So, could you do that my darling?

How can i live without our love?
Cuz I’m nothin’ without you.
How can i live without our love?
I’m nothin‘ without...

How can i live without our love?
Cuz I’m nothin’ without you.
How can i live without our love?
I’m nothin‘ without you.
I’m nothin’ without you.
I’m nothin‘ without you.",indi
5,5,재연배우 (Feat. 안재우),Inf,"벌써 2년이 지났나
사실 기억도 안 나
난 내가 말한 대로 살아
정말 행복하지만
가끔은 힘이 빠져 왜일까
네가 없어서일까
네가 이리도 컸나
이렇게 중요했나?
사실 난 네가
좀 많이 보고 싶은 거 같아
혼자 깨는 아침은
아직 어색한 거 같아
난 어떡해야 해
너 없인
울지도 못하는데
난 지금 어떡해야 할까

난 또 찾아야 해 너의 대역을
난 또 찾아야 해 재연배우를
난 또 찾아야 해 너의 대역을
난 또 찾아야 해 재연배우를
키는 너와 비슷했음 해
너와 똑닮아
말투는 상냥했음 해
또 너와 똑닮아
세상에 반이 여자면 뭐해 네가 아니잖아
저기 저 예쁜 여자면 뭐해 네가 아니잖아

또 하루가 이렇게 그냥 지나가고
또 의미 없는 술자리만 찾아다녀
이렇게는 안되겠어 나도
찾아야겠어 나도
내 옆자리를 꽉
채워줄 사람을 말이야
너랑 자주 갔던 길을 빌려
다른 사람도 만나곤 했지
너랑 자주 갔던 맛집들도
자주 애용하곤 했지
처음 와본 척도 잘해 난
여기 진짜 너무 맛있다
자주 와서 먹어야겠다
분위기도 너무 좋다
물론 이 여자 애도 예뻐
너에게 안 꿀려
부족한 거 없어 하나도
긴 머리도 예뻐
몸매도 안 꿀려
부족한 거 없어 하나도
근데 왜 너와 다른 점이
하나라도 보이면
다시 네가 생각이 나는 걸까 난

난 또 찾아야 해 너의 대역을
난 또 찾아야 해 재연배우를
난 또 찾아야 해 너의 대역을
난 또 찾아야 해 재연배우를
키는 너와 비슷했음 해
너와 똑닮아
말투는 상냥했음 해
또 너와 똑닮아
세상에 반이 여자면 뭐해 네가 아니잖아
저기 저 예쁜 여자면 뭐해 네가 아니잖아",indi
6,6,구름,박서하,"이 어두운 방안에 드리워진 네 그림자
어지럽혀진 내 생각, 그리고 너

우두커니 앉아서
방 천장을 올려다보니

빼곡히 고여있는
이곳의 날씨의 지배자

이대로가 내게 좋을까
괜찮을 것 같진 않지만
너는 내게 구름이 되어
감싸네

구름아 구름아 구름아 날 봐다오
구름아 구름아 구름아 날 봐다오",indi
7,7,Study Of Love(Song by SIYA),HEADY,"This is a huge feeling with a fixed time limit.
I measured you over and over again and again

Did you even like me? Did you even love me?
I'm feeling it love you.
I can't touch it, I can't see it

If this isn't love, what is it?
Are you going to learn love?
Can't you just do what you want?
If this isn't love

what is it?


Will it be the same as before
when we'll see each other again?
You were watching until I went away.
until the end

Did you even like me? Did you even love me?
i feeling it is now.
I can't hear it, I can't feel it

If this isn't love, what is it?
Are you going to learn love?
Can't you just do what you want?
If this isn't love

what is it?",indi
8,8,3am,시음 (Sieum),"12시 지나버린 이 밤에
아직도 잠 못든 채 깨있고
끝내야 할 일이 많은 이 새벽 밤에
나 너와 해 뜨길 기다려

지금은 새벽 세시
모두가 잠든 밤
차가운 공기
여명을 기다리는

나 세벽 세시
우리가 사는 밤
시원한 공기
여명을 맞이하는 너

아침을 기다리는 이 밤에
졸린눈 비몽사몽 깨있고
달빛이 유난히 밝은 이 새벽 밤에
둘이서 해 뜨길 기다려

지금은 새벽 세시
모두가 잠든 밤
차가운 공기
여명을 기다리는

나 세벽 세시
우리가 사는 밤
시원한 공기
여명을 맞이하는 너",indi
9,9,Like you used to,jumin,"I’m praying for this love we got
Might be made for this love we not
Anyway you’ll be the only part
Either ways can be the only part
Wish you better dreams every night
Wish you stand on your every height
Wish I could be the only one in kind
Wish we could never fall in love with the world
Just wanna get on to you
Just wanna get up with you
Just wanna be all in two
Just wanna be all of your
On to you
Just wanna get up with you
Just wanna be all in two
Just wanna be all of your
I’m praying for this love we got
Might be made for this love we not
Anyway you’ll be the only part
Either ways can be the only part
Wish you better dreams every night
Wish you stand on your every height
Wish I could be the only one in kind
Wish we could never fall in love with the world
You slide on my phone like you used to
For the days I cried on my own, I get loose too
Sometimes you break my chambers into like Bruce do
Recombination professional, you’re coastal
You slide on my body like you used to
For the days I cried on my own, I get loose too
Sometimes you break my chambers into like Bruce do
Recombination professional, you’re coastal
Just wanna get on to you
Just wanna get up with you
Just wanna be all in two
Just wanna be all of your
On to you
Just wanna get up with you
Just wanna be all in two
Just wanna be all of your
You slide on my phone like you used to
For the days I cried on my own, I get loose too
Sometimes you break my chambers into like Bruce do
Recombination professional, you’re coastal
You slide on my body like you used to
For the days I cried on my own, I get loose too
Sometimes you break my chambers into like Bruce do
Recombination professional, you’re coastal",indi
10,10,몽마르뜨 언덕,장하윤,"몽마르뜨 언덕의 숲을 지나
샹젤리제 거리의 부티크 부티크

눈에 보이지 않으면서도
강한 인상을 남기는 최고의 악세서리
오 가브리엘 샤넬

우아한 여성에 대한
증거는 발끝에서 나오죠
우 나는 수년에 걸쳐
옷은 주인이 중요하단 걸 알았죠

코코 샤넬 크리스챤 디올 입생로랑
스타일을 갖는단건
유행하는 것에 대한 감각과
자신만의 진실함을 꼭 지키는 것

우아한 여성에 대한
증거는 발끝에서 나오죠
우 나는 수년에 걸쳐
옷은 주인이 중요하단 걸 알았죠

코코 샤넬 크리스챤 디올 입생로랑
스타일을 갖는단건
유행하는 것에 대한 감각과
자신만의 진실함을 꼭 지키는 것",indi
11,11,제목 없씀,웰빙 쿠키 (wellbeing kooki),"오늘 하루 너무 많이 힘들었죠
너무 예쁜 그댈 코 앞에서 봤죠
어떻게 할지 몰라서 자릴 피했죠
그래요 나는 널 조아해요
너무 예쁜 그대에게 다가가요
그런데 너무 떨려서 또 도망쳤죠
정말 바보같죠 나
이렇게 왔다갔다만 하다
오늘 하루도 끝나가요

그대여
그대여
그대여
오늘한번만날아라주세요",indi
12,12,넌 내겐 많은 의미야,이다하,"날 보는 투명한 너의 눈빛에
내 마음도 비쳐질 것 같아
나란히 걷는 지금 이 순간만큼
너도 나와 같길 기도하고 있어

살며시 그리움이 불어와
난 조금씩 너에게 다 가고 있어

넌 내겐 너무 많은 의미야
나의 작은 일상 속에 찾아와
송두리째 흔들고는
해맑게 웃으며 안부를 묻는
네가 또 난 미워져

어제는 온종일 네 생각만
나의 시간은 멈춰져 있어
온전히 나의 너를 향한 마음을
수없이 고민해 그리고 또 확인해

점점 더 피어나는 내 맘이
난 조금씩 너에게 다 가고 있어

넌 내겐 너무 많은 의미야
나의 작은 일상 속에 찾아와
송두리째 흔들고는
해맑게 웃으며 안부를 묻는
네가 또 난 미워져

솔직하지 못한 내 마음에 용기를 내볼게
너의 앞에 당당히 마주 보고
네 곁에 내가 있어 줄게

넌 내겐 너무 많은 의미야
나의 작은 일상 속에 찾아와
송두리째 흔들고는
해맑게 웃으며 안부를 묻는
네 모습이 난 좋아",indi
13,13,우리 꼭 다시 만나자 (Feat. 숨비),프로젝트 연,"피어오르지 못한
노란 꽃들이
봄바람 따라서
살랑거리는 그날에
침묵해야만 했던
거센 파도가
생기를 머금고
철썩 거리는 그날에

바람이 되고
파도가 되는 그날에
갈대가 되고
오름이 되는 그날에

우리 꼭 다시 만나자
우리 꼭 다시 만나자

붉은빛 불타오르던
한라산이
샛바람 따라서
넘실 거리는 그날에
통곡의 세월을 견뎌낸
붉은 동백 꽃
봉우리째 떨어지는
찬란한 그날에

바람이 되고
파도가 되는 그날에
갈대가 되고
오름이 되는 그날에

우리 꼭 다시 만나자 우리 꼭 다시 만나자
우리 꼭 다시 만나자 우리 꼭 다시 만나자

우 우우 우우우
우 우우 우
우 우우 우우우
우 우우 우

우리 꼭 다시 만나자 우리 꼭 다시 만나자
우리 꼭 다시 만나자 우리 꼭 다시 만나자
우리 꼭 다시 만나자 우리 꼭 다시 만나자
우리 꼭 다시 만나자 우리 꼭 다시 만나자",indi
14,14,Come with you,Oli,"come with you
come with you
다신 돌아갈 수 없단 것도 알아
너무 멀리 와버렸어 나도 알아
무작정 걸어갔던 길이 답이 아닐 때
혼자서 버티기엔 너무나 버거운데
잃져버린 시간들을 쫓아가기엔
너무 낭비 같아 내 인생에서 반비례
이런 삶은 너무나도 피폐해
돌아가야 해
우리 행복했었던 그때로
꼭 떠나가야 한다면
차라리 너를 따라갈게
come with you
나랑 같이 떠나가자
come with you
혼자는 이제 싫어
갈 거면 나도 데리고 가줘
(고객님의 전화기가 꺼져있어
삐 소리 이후 음성사서함으로 연결됩니다
연결된 후에는 통화료가 부과됩니다)
전화 좀 받아줄래
아직 할 말 남았지
통화료가 부과된다고
그러는데 뭐 어쩌라고
그딴 게 뭐가 아깝겠어
너의 insta profile
이제 다시는 못 봐
너를 또 찾아 헤맬까 봐
잠을 잘 못 자
그리워 all night
다시 내게 돌아와 줘
come with you
나랑 같이 떠나가자
come with you
혼자는 이제 싫어
갈 거면 나도 데리고 가줘
come with you
come with you
내 옆에 남아주면은 안돼
come with you
come with you
너가 아니면 나는 안돼
come with you
come with you
너를 어떻게 잊어버릴 수가 있겠어
come with you
come with you
그냥 내 옆에 남아있어줘
come with you",indi
15,15,벼락릴레이,율 (YOOL),"내가 가장 믿는 사람 그건 내일의 나
너에게 모든 걸 맡기고 나는 쉴게
벼락치긴 너의 가장 특기 ‘우르릉 쾅쾅’
비장의 무기지
그렇다고 억울해하진 마 ‘괜찮아’
너에겐 모레의 내가 있어 미루면 돼
일이 많을 땐 너무 힘이 들 땐
미래의 널 믿어봐
I believe in you & me & you
무슨 일이 있어도 다 해낼 거야
I believe in me & you & me
믿을 사람 정말 많네 you & you & you
어제의 나에게 말할게 ‘괜찮다고?’
니가 한 번 쳐봐라 벼락 얼마나 힘든데
어저께의 나도 그저께의 나도
너무한 거 아니니
I believe in you & me & you
무슨 일이 있어도 다 해낼 거야
I believe in me & you & me
믿을 사람 정말 많네 you & you & you
난 왜 항상 미룰까 반복되는 작심삼일
후회막심 앞이 깜깜해
난 왜 항상 미룰까 반복되는 작심삼일
그렇다면 매일 계획 세우면 되지
I believe in you & me & you
무슨 일이 있어도 다 해낼 거야
I believe in me & you & me
믿을 사람 정말 많네 you & you & you
I believe in you & me & you
바톤 터치 이제는 너의 차례야
I believe in me & you & me
이번에도 잘 부탁해 you & you & you",indi
